2018-04-30 20:17:28	Case = 24(944)		2018-04-30 20:04:53
2018-04-30 20:17:28	Case = 30(945)		2018-04-30 20:04:53
2018-04-30 20:17:28	Case = 38(946)		2018-04-30 20:04:54
2018-04-30 20:17:28	Case = 46(947)		2018-04-30 20:04:51
2018-04-30 20:17:28	Case = 48(948)		2018-04-30 20:04:52
2018-04-30 20:17:29	Case = 54(949)		2018-04-30 20:04:52
2018-04-30 20:17:29	Case = 55(950)		2018-04-30 20:04:52
2018-04-30 20:17:29	Case = 62(951)		2018-04-30 20:04:52
2018-04-30 20:17:32	Case = 1(952)		2018-04-30 20:04:40
2018-04-30 20:17:32	Case = 2(953)		2018-04-30 20:05:36
2018-04-30 20:17:32	Case = 9(954)		2018-04-30 20:04:40
2018-04-30 20:17:32	Case = 10(955)		2018-04-30 20:04:50
2018-04-30 20:17:36	Case = 1(956)		2018-04-30 20:04:40
2018-04-30 20:17:36	Case = 2(957)		2018-04-30 20:05:36
2018-04-30 20:17:36	Case = 9(958)		2018-04-30 20:04:40
2018-04-30 20:17:36	Case = 10(959)		2018-04-30 20:04:50
2018-04-30 20:17:37	Case = 48(960)		2018-04-30 20:04:52
2018-04-30 20:17:43	Case = 48(961)		2018-04-30 20:04:52
2018-04-30 20:17:47	Case = 34(962)		2018-04-30 20:04:49
2018-04-30 20:17:47	Case = 35(963)		2018-04-30 20:04:49
2018-04-30 20:17:47	Case = 36(964)		2018-04-30 20:04:53
2018-04-30 20:17:47	Case = 48(965)		2018-04-30 20:04:52
2018-04-30 20:17:48	Case = 63(966)		2018-04-30 20:04:52
2018-04-30 20:17:48	Case = 7(967)		2018-04-30 20:04:53
2018-04-30 20:17:48	Case = 15(968)		2018-04-30 20:04:53
2018-04-30 20:17:48	Case = 23(969)		2018-04-30 20:04:53
2018-04-30 20:17:48	Case = 24(970)		2018-04-30 20:04:53
2018-04-30 20:17:49	Case = 32(971)		2018-04-30 20:04:53
2018-04-30 20:17:49	Case = 34(972)		2018-04-30 20:04:49
2018-04-30 20:17:49	Case = 35(973)		2018-04-30 20:04:49
2018-04-30 20:17:49	Case = 36(974)		2018-04-30 20:04:53
2018-04-30 20:17:57	Case = 49(975)		2018-04-30 20:05:00
2018-04-30 20:17:57	Case = 50(976)		2018-04-30 20:04:49
2018-04-30 20:17:57	Case = 51(977)		2018-04-30 20:04:49
2018-04-30 20:17:57	Case = 52(978)		2018-04-30 20:04:52
2018-04-30 20:17:57	Case = 53(979)		2018-04-30 20:04:52
2018-04-30 20:17:57	Case = 54(980)		2018-04-30 20:04:52
2018-04-30 20:18:03	Case = 49(981)		2018-04-30 20:05:00
2018-04-30 20:18:03	Case = 50(982)		2018-04-30 20:04:49
2018-04-30 20:18:03	Case = 51(983)		2018-04-30 20:04:49
2018-04-30 20:18:03	Case = 52(984)		2018-04-30 20:04:52
2018-04-30 20:18:03	Case = 53(985)		2018-04-30 20:04:52
2018-04-30 20:18:03	Case = 54(986)		2018-04-30 20:04:52
2018-04-30 20:18:04	Case = 49(987)		2018-04-30 20:05:00
2018-04-30 20:18:04	Case = 50(988)		2018-04-30 20:04:49
2018-04-30 20:18:04	Case = 51(989)		2018-04-30 20:04:49
2018-04-30 20:18:04	Case = 52(990)		2018-04-30 20:04:52
2018-04-30 20:18:04	Case = 53(991)		2018-04-30 20:04:52
2018-04-30 20:18:04	Case = 54(992)		2018-04-30 20:04:52
2018-04-30 20:18:04	Case = 57(993)		2018-04-30 20:04:50
2018-04-30 20:18:04	Case = 58(994)		2018-04-30 20:04:50
2018-04-30 20:18:04	Case = 59(995)		2018-04-30 20:04:50
2018-04-30 20:18:04	Case = 60(996)		2018-04-30 20:04:52
2018-04-30 20:18:04	Case = 61(997)		2018-04-30 20:04:52
2018-04-30 20:18:04	Case = 62(998)		2018-04-30 20:04:52
2018-04-30 20:18:05	Case = 49(999)		2018-04-30 20:05:00
2018-04-30 20:18:05	Case = 50(1000)		2018-04-30 20:04:49
2018-04-30 20:18:05	Case = 51(1001)		2018-04-30 20:04:49
2018-04-30 20:18:05	Case = 52(1002)		2018-04-30 20:04:52
2018-04-30 20:18:05	Case = 53(1003)		2018-04-30 20:04:52
2018-04-30 20:18:05	Case = 54(1004)		2018-04-30 20:04:52
2018-04-30 20:18:05	Case = 57(1005)		2018-04-30 20:04:50
2018-04-30 20:18:05	Case = 58(1006)		2018-04-30 20:04:50
2018-04-30 20:18:05	Case = 59(1007)		2018-04-30 20:04:50
2018-04-30 20:18:05	Case = 60(1008)		2018-04-30 20:04:52
2018-04-30 20:18:05	Case = 61(1009)		2018-04-30 20:04:52
2018-04-30 20:18:05	Case = 62(1010)		2018-04-30 20:04:52
2018-04-30 20:18:10	Case = 7(1011)		2018-04-30 20:04:53
2018-04-30 20:18:12	Case = 27(1012)		2018-04-30 20:04:51
2018-04-30 20:18:12	Case = 28(1013)		2018-04-30 20:04:53
2018-04-30 20:18:12	Case = 29(1014)		2018-04-30 20:04:53
2018-04-30 20:18:12	Case = 33(1015)		2018-04-30 20:04:58
2018-04-30 20:18:12	Case = 34(1016)		2018-04-30 20:04:49
2018-04-30 20:18:12	Case = 35(1017)		2018-04-30 20:04:49
2018-04-30 20:18:12	Case = 36(1018)		2018-04-30 20:04:53
2018-04-30 20:18:12	Case = 37(1019)		2018-04-30 20:04:53
2018-04-30 20:18:13	Case = 1(1020)		2018-04-30 20:04:40
2018-04-30 20:18:13	Case = 2(1021)		2018-04-30 20:05:36
2018-04-30 20:18:13	Case = 3(1022)		2018-04-30 20:04:50
2018-04-30 20:18:13	Case = 4(1023)		2018-04-30 20:04:52
2018-04-30 20:18:13	Case = 5(1024)		2018-04-30 20:04:52
2018-04-30 20:18:13	Case = 9(1025)		2018-04-30 20:04:40
2018-04-30 20:18:13	Case = 10(1026)		2018-04-30 20:04:50
2018-04-30 20:18:13	Case = 11(1027)		2018-04-30 20:04:50
2018-04-30 20:18:13	Case = 12(1028)		2018-04-30 20:04:53
2018-04-30 20:18:13	Case = 13(1029)		2018-04-30 20:04:53
2018-04-30 20:18:13	Case = 17(1030)		2018-04-30 20:05:35
2018-04-30 20:18:13	Case = 18(1031)		2018-04-30 20:04:51
2018-04-30 20:18:13	Case = 19(1032)		2018-04-30 20:04:51
2018-04-30 20:18:13	Case = 20(1033)		2018-04-30 20:04:53
2018-04-30 20:18:13	Case = 21(1034)		2018-04-30 20:04:53
2018-04-30 20:18:14	Case = 25(1035)		2018-04-30 20:04:51
2018-04-30 20:18:14	Case = 26(1036)		2018-04-30 20:04:51
2018-04-30 20:18:15	Case = 17(1037)		2018-04-30 20:05:35
2018-04-30 20:18:15	Case = 18(1038)		2018-04-30 20:04:51
2018-04-30 20:18:15	Case = 19(1039)		2018-04-30 20:04:51
2018-04-30 20:18:15	Case = 20(1040)		2018-04-30 20:04:53
2018-04-30 20:18:15	Case = 21(1041)		2018-04-30 20:04:53
2018-04-30 20:18:15	Case = 25(1042)		2018-04-30 20:04:51
2018-04-30 20:18:15	Case = 26(1043)		2018-04-30 20:04:51
2018-04-30 20:18:15	Case = 27(1044)		2018-04-30 20:04:51
2018-04-30 20:18:15	Case = 28(1045)		2018-04-30 20:04:53
2018-04-30 20:18:15	Case = 29(1046)		2018-04-30 20:04:53
2018-04-30 20:18:15	Case = 33(1047)		2018-04-30 20:04:58
2018-04-30 20:18:15	Case = 34(1048)		2018-04-30 20:04:49
2018-04-30 20:18:15	Case = 35(1049)		2018-04-30 20:04:49
2018-04-30 20:18:15	Case = 36(1050)		2018-04-30 20:04:53
2018-04-30 20:18:15	Case = 37(1051)		2018-04-30 20:04:53
2018-04-30 20:18:15	Case = 1(1052)		2018-04-30 20:04:40
2018-04-30 20:18:15	Case = 2(1053)		2018-04-30 20:05:36
2018-04-30 20:18:15	Case = 3(1054)		2018-04-30 20:04:50
2018-04-30 20:18:15	Case = 4(1055)		2018-04-30 20:04:52
2018-04-30 20:18:15	Case = 5(1056)		2018-04-30 20:04:52
2018-04-30 20:18:16	Case = 9(1057)		2018-04-30 20:04:40
2018-04-30 20:18:16	Case = 10(1058)		2018-04-30 20:04:50
2018-04-30 20:18:16	Case = 11(1059)		2018-04-30 20:04:50
2018-04-30 20:18:16	Case = 12(1060)		2018-04-30 20:04:53
2018-04-30 20:18:16	Case = 13(1061)		2018-04-30 20:04:53
2018-04-30 20:18:21	Case = 7(1062)		2018-04-30 20:04:53
2018-04-30 20:18:24	Case = 1(1063)		2018-04-30 20:04:40
2018-04-30 20:18:24	Case = 2(1064)		2018-04-30 20:05:36
2018-04-30 20:18:24	Case = 9(1065)		2018-04-30 20:04:40
2018-04-30 20:18:24	Case = 10(1066)		2018-04-30 20:04:50
2018-04-30 20:18:26	Case = 1(1067)		2018-04-30 20:04:40
2018-04-30 20:18:26	Case = 2(1068)		2018-04-30 20:05:36
2018-04-30 20:18:27	Case = 7(1069)		2018-04-30 20:04:53
2018-04-30 20:18:27	Case = 9(1070)		2018-04-30 20:04:40
2018-04-30 20:18:27	Case = 10(1071)		2018-04-30 20:04:50
2018-04-30 20:18:27	Case = 15(1072)		2018-04-30 20:04:53
2018-04-30 20:18:27	Case = 23(1073)		2018-04-30 20:04:53
2018-04-30 20:18:27	Case = 24(1074)		2018-04-30 20:04:53
2018-04-30 20:18:27	Case = 32(1075)		2018-04-30 20:04:53
2018-04-30 20:18:27	Case = 48(1076)		2018-04-30 20:04:52
2018-04-30 20:18:28	Case = 63(1077)		2018-04-30 20:04:52
2018-04-30 20:18:33	Case = 1(1078)		2018-04-30 20:04:40
2018-04-30 20:18:33	Case = 2(1079)		2018-04-30 20:05:36
2018-04-30 20:18:33	Case = 9(1080)		2018-04-30 20:04:40
2018-04-30 20:18:33	Case = 10(1081)		2018-04-30 20:04:50
2018-04-30 20:18:34	Case = 1(1082)		2018-04-30 20:04:40
2018-04-30 20:18:35	Case = 2(1083)		2018-04-30 20:05:36
2018-04-30 20:18:35	Case = 9(1084)		2018-04-30 20:04:40
2018-04-30 20:18:35	Case = 10(1085)		2018-04-30 20:04:50
2018-04-30 20:18:35	Case = 48(1086)		2018-04-30 20:04:52
2018-04-30 20:18:52	Case = 1(1087)		2018-04-30 20:04:40
2018-04-30 20:18:52	Case = 2(1088)		2018-04-30 20:05:36
2018-04-30 20:18:52	Case = 9(1089)		2018-04-30 20:04:40
2018-04-30 20:18:52	Case = 10(1090)		2018-04-30 20:04:50
2018-04-30 20:18:55	Case = 1(1091)		2018-04-30 20:04:40
2018-04-30 20:18:55	Case = 2(1092)		2018-04-30 20:05:36
2018-04-30 20:18:55	Case = 9(1093)		2018-04-30 20:04:40
2018-04-30 20:18:55	Case = 10(1094)		2018-04-30 20:04:50
2018-04-30 20:18:59	Case = 1(1095)		2018-04-30 20:04:40
2018-04-30 20:18:59	Case = 2(1096)		2018-04-30 20:05:36
2018-04-30 20:18:59	Case = 9(1097)		2018-04-30 20:04:40
2018-04-30 20:18:59	Case = 10(1098)		2018-04-30 20:04:50
2018-04-30 20:19:03	Case = 48(1099)		2018-04-30 20:04:52
2018-04-30 20:19:03	Case = 1(1100)		2018-04-30 20:04:40
2018-04-30 20:19:03	Case = 2(1101)		2018-04-30 20:05:36
2018-04-30 20:19:03	Case = 9(1102)		2018-04-30 20:04:40
2018-04-30 20:19:03	Case = 10(1103)		2018-04-30 20:04:50
2018-04-30 20:19:34	Case = 1(1104)		2018-04-30 20:04:40
2018-04-30 20:19:34	Case = 2(1105)		2018-04-30 20:05:36
2018-04-30 20:19:34	Case = 3(1106)		2018-04-30 20:04:50
2018-04-30 20:19:34	Case = 4(1107)		2018-04-30 20:04:52
2018-04-30 20:19:34	Case = 5(1108)		2018-04-30 20:04:52
2018-04-30 20:19:34	Case = 6(1109)		2018-04-30 20:04:52
2018-04-30 20:19:34	Case = 7(1110)		2018-04-30 20:04:53
2018-04-30 20:19:34	Case = 13(1111)		2018-04-30 20:04:53
2018-04-30 20:19:34	Case = 14(1112)		2018-04-30 20:04:53
2018-04-30 20:19:34	Case = 15(1113)		2018-04-30 20:04:53
2018-04-30 20:19:35	Case = 1(1114)		2018-04-30 20:04:40
2018-04-30 20:19:35	Case = 2(1115)		2018-04-30 20:05:36
2018-04-30 20:19:35	Case = 3(1116)		2018-04-30 20:04:50
2018-04-30 20:19:36	Case = 1(1117)		2018-04-30 20:04:40
2018-04-30 20:19:36	Case = 2(1118)		2018-04-30 20:05:36
2018-04-30 20:19:36	Case = 3(1119)		2018-04-30 20:04:50
2018-04-30 20:19:37	Case = 17(1120)		2018-04-30 20:05:35
2018-04-30 20:19:37	Case = 18(1121)		2018-04-30 20:04:51
2018-04-30 20:19:37	Case = 19(1122)		2018-04-30 20:04:51
2018-04-30 20:19:37	Case = 25(1123)		2018-04-30 20:04:51
2018-04-30 20:19:37	Case = 27(1124)		2018-04-30 20:04:51
2018-04-30 20:19:37	Case = 33(1125)		2018-04-30 20:04:58
2018-04-30 20:19:37	Case = 34(1126)		2018-04-30 20:04:49
2018-04-30 20:19:37	Case = 35(1127)		2018-04-30 20:04:49
2018-04-30 20:19:37	Case = 43(1128)		2018-04-30 20:04:49
2018-04-30 20:19:38	Case = 49(1129)		2018-04-30 20:05:00
2018-04-30 20:19:38	Case = 50(1130)		2018-04-30 20:04:49
2018-04-30 20:19:38	Case = 51(1131)		2018-04-30 20:04:49
2018-04-30 20:19:38	Case = 57(1132)		2018-04-30 20:04:50
2018-04-30 20:19:38	Case = 58(1133)		2018-04-30 20:04:50
2018-04-30 20:19:38	Case = 59(1134)		2018-04-30 20:04:50
2018-04-30 20:19:39	Case = 33(1135)		2018-04-30 20:04:58
2018-04-30 20:19:39	Case = 34(1136)		2018-04-30 20:04:49
2018-04-30 20:19:40	Case = 25(1137)		2018-04-30 20:04:51
2018-04-30 20:19:43	Case = 25(1138)		2018-04-30 20:04:51
2018-04-30 20:19:45	Case = 59(1139)		2018-04-30 20:04:50
2018-04-30 20:19:45	Case = 19(1140)		2018-04-30 20:04:51
2018-04-30 20:19:46	Case = 25(1141)		2018-04-30 20:04:51
2018-04-30 20:19:46	Case = 26(1142)		2018-04-30 20:04:51
2018-04-30 20:19:46	Case = 27(1143)		2018-04-30 20:04:51
2018-04-30 20:19:46	Case = 33(1144)		2018-04-30 20:04:58
2018-04-30 20:19:46	Case = 34(1145)		2018-04-30 20:04:49
2018-04-30 20:19:46	Case = 35(1146)		2018-04-30 20:04:49
